asset_id,utc_time,asset_name,asset_type,asset_space,stepIndex_delta,cycleIndex_delta,flowQuantity_delta,stream_temperature,flowTimeIndex_delta,msgcount,anomaly_iforest
2910,2025-02-15 17:28:02.635000+00:00,FW18-KT1-W,Laundry,Kitchen,11642,1.0,7.761,0,56.0,1,1
2910,2025-02-15 17:29:02.629000+00:00,FW18-KT1-W,Laundry,Kitchen,11562,0.0,7.708,0,57.5,1,1
2101,2025-02-15 09:24:17.561000+00:00,FW46-KT1-FK,Faucet,Kitchen,11730,1.0,7.82,1,56.0,1,1
2101,2025-02-15 11:35:16.751000+00:00,FW46-KT1-FK,Faucet,Kitchen,21068,1.0,14.045,1,112.75,1,1
2101,2025-02-15 12:57:16.258000+00:00,FW46-KT1-FK,Faucet,Kitchen,14695,1.0,9.797,1,67.0,1,1
2101,2025-02-15 14:17:15.755000+00:00,FW46-KT1-FK,Faucet,Kitchen,12869,0.0,8.579,1,60.0,1,1
2101,2025-02-15 16:51:14.801000+00:00,FW46-KT1-FK,Faucet,Kitchen,19354,2.0,12.903,1,102.75,1,1
2101,2025-02-15 17:39:14.512000+00:00,FW46-KT1-FK,Faucet,Kitchen,11939,0.0,7.959,1,60.25,1,1
2101,2025-02-15 21:25:13.111000+00:00,FW46-KT1-FK,Faucet,Kitchen,13794,0.0,9.196,1,60.0,1,1
2251,2025-02-15 14:06:54.832000+00:00,FW66-KT1-W,Laundry,Kitchen - utility room ,11441,1.0,7.627,0,48.5,1,1
2251,2025-02-15 14:07:54.832000+00:00,FW66-KT1-W,Laundry,Kitchen - utility room ,11929,0.0,7.953,0,51.5,1,1
2251,2025-02-15 14:19:54.770000+00:00,FW66-KT1-W,Laundry,Kitchen - utility room ,12036,0.0,8.024,0,52.0,1,1
3192,2025-02-15 09:06:44.876000+00:00,FW29-KT-WMb,Laundry,Kitchen,11502,1.0,7.668,0,56.25,1,1
3192,2025-02-15 09:07:44.876000+00:00,FW29-KT-WMb,Laundry,Kitchen,11874,0.0,7.916,0,59.75,1,1
3192,2025-02-15 09:19:44.813000+00:00,FW29-KT-WMb,Laundry,Kitchen,11995,0.0,7.996,0,59.75,1,1
3484,2025-02-15 13:56:17.159000+00:00,FW46-KT-W2,Laundry,Kitchen,18829,3.0,12.552,0,103.0,1,1
3484,2025-02-15 21:40:14.868000+00:00,FW46-KT-W2,Laundry,Kitchen,11407,1.0,7.604,0,52.75,1,1
2736,2025-02-15 10:44:31.752000+00:00,FW43-KT1-FK,Faucet,Kitchen ,11774,0.0,7.85,1,60.25,1,1
2736,2025-02-15 13:01:31.289000+00:00,FW43-KT1-FK,Faucet,Kitchen ,12062,0.0,8.041,1,60.0,1,1
2736,2025-02-15 17:53:30.290000+00:00,FW43-KT1-FK,Faucet,Kitchen ,11698,0.0,7.799,1,60.0,1,1
2736,2025-02-15 17:54:30.276000+00:00,FW43-KT1-FK,Faucet,Kitchen ,11950,0.0,7.967,1,60.25,1,1
2928,2025-02-15 11:30:39.814000+00:00,FW24-KT1-W,Laundry,Kitchen,14224,0.0,9.483,0,56.5,1,1
2928,2025-02-15 14:23:39.005000+00:00,FW24-KT1-W,Laundry,Kitchen,13923,1.0,9.282,0,53.75,1,1
2729,2025-02-15 19:56:56.678000+00:00,FW34-KT1-W,Laundry,Kitchen - utility room ,11782,0.0,7.855,0,60.25,1,1
2098,2025-02-15 18:33:06.798000+00:00,FW46-BA1-T,WC,Bathroom 1st floor - main,51221,8.0,34.148,0,254.25,1,1
2246,2025-02-15 11:59:21.803000+00:00,FW12-KT1-W,Laundry,Kitchen - utility room ,11242,0.0,7.495,0,37.25,1,1
2246,2025-02-15 14:21:21.190000+00:00,FW12-KT1-W,Laundry,Kitchen - utility room ,18327,0.0,12.218,0,60.25,1,1
2246,2025-02-15 14:34:21.126000+00:00,FW12-KT1-W,Laundry,Kitchen - utility room ,18492,0.0,12.328,0,59.75,1,1
2246,2025-02-15 19:03:19.935000+00:00,FW12-KT1-W,Laundry,Kitchen - utility room ,12469,2.0,8.313,0,40.5,1,1
2246,2025-02-15 21:39:19.258000+00:00,FW12-KT1-W,Laundry,Kitchen - utility room ,16320,0.0,10.88,0,53.75,1,1
2246,2025-02-15 22:01:19.169000+00:00,FW12-KT1-W,Laundry,Kitchen - utility room ,14294,1.0,9.53,0,45.75,1,1
2246,2025-02-15 22:14:19.100000+00:00,FW12-KT1-W,Laundry,Kitchen - utility room ,18841,0.0,12.561,0,59.75,1,1
2723,2025-02-15 11:41:08.110000+00:00,FW53-KT1-W,Laundry,Kitchen ,11335,0.0,7.557,0,60.25,1,1
2723,2025-02-15 12:28:07.882000+00:00,FW53-KT1-W,Laundry,Kitchen ,11236,0.0,7.49,0,59.75,1,1
2103,2025-02-15 10:36:56.436000+00:00,FW46-BA3-T,WC,Bathroom - ground floor,12729,0.0,8.486,0,101.75,1,1
2103,2025-02-15 11:33:56.443000+00:00,FW46-BA3-T,WC,Bathroom - ground floor,12469,1.0,8.313,0,119.0,1,1
2103,2025-02-15 17:48:54.070000+00:00,FW46-BA3-T,WC,Bathroom - ground floor,53279,4.0,35.52,0,442.5,1,1
2103,2025-02-15 21:58:52.714000+00:00,FW46-BA3-T,WC,Bathroom - ground floor,39930,3.0,26.62,0,298.0,1,1
2933,2025-02-15 17:46:44.488000+00:00,FW77-KT-FKb,Faucet,Kitchen,28223,6.0,18.815,1,179.0,1,1
2829,2025-02-15 09:01:39.492000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,13257,0.0,8.838,0,60.0,1,1
2829,2025-02-15 09:04:39.480000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,11248,1.0,7.499,0,51.75,1,1
2829,2025-02-15 09:10:39.461000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,14072,0.0,9.381,0,60.0,1,1
2829,2025-02-15 09:51:39.284000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,13119,1.0,8.746,0,58.25,1,1
2829,2025-02-15 10:06:39.203000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,13246,0.0,8.831,0,60.0,1,1
2829,2025-02-15 10:10:39.195000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,12312,0.0,8.208,0,56.0,1,1
2829,2025-02-15 10:15:39.160000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,14023,1.0,9.349,0,59.75,1,1
2829,2025-02-15 10:18:39.148000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,13386,1.0,8.924,0,58.5,1,1
3188,2025-02-15 12:00:49.963000+00:00,FW70-KT-WM,Laundry,Kitchen,13001,0.0,8.667,0,60.0,1,1
3188,2025-02-15 12:12:49.913000+00:00,FW70-KT-WM,Laundry,Kitchen,13207,1.0,8.805,0,56.0,1,1
3090,2025-02-15 13:28:22.895000+00:00,FW62-KT-WM,Laundry,Kitchen,12364,0.0,8.242,0,60.0,1,1
3090,2025-02-15 14:08:22.727000+00:00,FW62-KT-WM,Laundry,Kitchen,12311,0.0,8.208,0,60.0,1,1
3090,2025-02-15 14:16:22.682000+00:00,FW62-KT-WM,Laundry,Kitchen,12344,0.0,8.229,0,59.75,1,1
3090,2025-02-15 14:25:22.625000+00:00,FW62-KT-WM,Laundry,Kitchen,12271,0.0,8.181,0,60.0,1,1
2147,2025-02-15 09:28:53.859000+00:00,FW30-KT1-FK,Faucet,Kitchen,14670,1.0,9.78,1,52.5,1,1
2147,2025-02-15 19:27:50.193000+00:00,FW30-KT1-FK,Faucet,Kitchen,14665,0.0,9.777,1,48.5,1,1
2109,2025-02-15 12:41:28.970000+00:00,FW63-KT1-W,Laundry,Kitchen - utility room ,14607,0.0,9.738,0,60.25,1,1
3484,2025-02-16 10:22:11.079000+00:00,FW46-KT-W2,Laundry,Kitchen,14335,5.0,9.557,0,78.75,1,1
3484,2025-02-16 15:04:09.689000+00:00,FW46-KT-W2,Laundry,Kitchen,12231,0.0,8.154,0,60.0,1,1
2928,2025-02-16 11:14:33.218000+00:00,FW24-KT1-W,Laundry,Kitchen,12940,0.0,8.627,0,51.5,1,1
2736,2025-02-16 12:02:26.612000+00:00,FW43-KT1-FK,Faucet,Kitchen ,11940,0.0,7.96,1,60.0,1,1
2736,2025-02-16 14:22:26.122000+00:00,FW43-KT1-FK,Faucet,Kitchen ,11265,0.0,7.51,1,60.25,1,1
2736,2025-02-16 19:51:25.010000+00:00,FW43-KT1-FK,Faucet,Kitchen ,11930,0.0,7.953,1,60.0,1,1
2157,2025-02-16 12:06:52.932000+00:00,FW41-KT1-W,Laundry,Utility room,15781,0.0,10.52,0,60.25,1,1
2157,2025-02-16 12:15:52.883000+00:00,FW41-KT1-W,Laundry,Utility room,15590,1.0,10.393,0,59.75,1,1
2157,2025-02-16 12:16:52.876000+00:00,FW41-KT1-W,Laundry,Utility room,13385,0.0,8.924,0,51.5,1,1
2147,2025-02-16 12:54:43.806000+00:00,FW30-KT1-FK,Faucet,Kitchen,11841,1.0,7.894,1,47.5,1,1
2147,2025-02-16 17:10:42.226000+00:00,FW30-KT1-FK,Faucet,Kitchen,13635,0.0,9.09,1,47.5,1,1
3031,2025-02-16 09:37:02.001000+00:00,FW67-KT1-W,Laundry,Kitchen,12211,0.0,8.14,0,60.0,1,1
3031,2025-02-16 17:30:59.607000+00:00,FW67-KT1-W,Laundry,Kitchen,11455,1.0,7.636,0,58.75,1,1
3031,2025-02-16 17:31:59.607000+00:00,FW67-KT1-W,Laundry,Kitchen,11758,0.0,7.839,0,59.75,1,1
3031,2025-02-16 17:53:59.507000+00:00,FW67-KT1-W,Laundry,Kitchen,12937,0.0,8.624,0,60.0,1,1
3092,2025-02-16 10:00:14.195000+00:00,FW62-BA-F,Faucet,Bathroom,11664,1.0,7.776,1,41.25,1,1
2300,2025-02-16 08:21:16.503000+00:00,FW04-KT1b-FK,Faucet,Kitchen,11769,0.0,7.846,1,60.0,1,1
2829,2025-02-16 08:27:33.285000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,12798,0.0,8.532,0,58.25,1,1
2829,2025-02-16 08:42:33.202000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,13185,0.0,8.79,0,60.0,1,1
2829,2025-02-16 08:51:33.172000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,13965,0.0,9.31,0,60.0,1,1
2829,2025-02-16 09:32:32.981000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,20032,2.0,13.355,0,91.75,1,1
2829,2025-02-16 09:36:32.969000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,12922,0.0,8.615,0,59.5,1,1
2829,2025-02-16 09:41:32.958000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,13441,1.0,8.961,0,57.0,1,1
2829,2025-02-16 09:42:32.950000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,13781,0.0,9.187,0,59.0,1,1
2246,2025-02-16 01:24:18.260000+00:00,FW12-KT1-W,Laundry,Kitchen - utility room ,15250,0.0,10.166,0,49.75,1,1
2246,2025-02-16 01:38:18.200000+00:00,FW12-KT1-W,Laundry,Kitchen - utility room ,18502,0.0,12.334,0,60.0,1,1
2246,2025-02-16 01:51:18.140000+00:00,FW12-KT1-W,Laundry,Kitchen - utility room ,12032,2.0,8.021,0,38.0,1,1
2246,2025-02-16 01:52:18.140000+00:00,FW12-KT1-W,Laundry,Kitchen - utility room ,12422,0.0,8.282,0,38.5,1,1
2246,2025-02-16 15:05:14.672000+00:00,FW12-KT1-W,Laundry,Kitchen - utility room ,12975,2.0,8.65,0,43.5,1,1
2246,2025-02-16 17:33:14.025000+00:00,FW12-KT1-W,Laundry,Kitchen - utility room ,17514,0.0,11.676,0,60.0,1,1
2246,2025-02-16 17:46:13.960000+00:00,FW12-KT1-W,Laundry,Kitchen - utility room ,17553,0.0,11.702,0,60.0,1,1
2246,2025-02-16 18:00:13.904000+00:00,FW12-KT1-W,Laundry,Kitchen - utility room ,18536,0.0,12.357,0,60.0,1,1
2246,2025-02-16 20:58:13.123000+00:00,FW12-KT1-W,Laundry,Kitchen - utility room ,18399,0.0,12.266,0,59.75,1,1
2246,2025-02-16 21:11:13.054000+00:00,FW12-KT1-W,Laundry,Kitchen - utility room ,18324,0.0,12.216,0,60.25,1,1
2246,2025-02-16 21:24:13.002000+00:00,FW12-KT1-W,Laundry,Kitchen - utility room ,16446,1.0,10.964,0,52.5,1,1
2246,2025-02-16 21:25:12.987000+00:00,FW12-KT1-W,Laundry,Kitchen - utility room ,12844,0.0,8.563,0,41.25,1,1
2246,2025-02-16 23:11:12.520000+00:00,FW12-KT1-W,Laundry,Kitchen - utility room ,18426,0.0,12.284,0,60.0,1,1
3188,2025-02-16 12:35:43.342000+00:00,FW70-KT-WM,Laundry,Kitchen,13072,0.0,8.714,0,58.25,1,1
2729,2025-02-16 13:11:51.548000+00:00,FW34-KT1-W,Laundry,Kitchen - utility room ,11730,0.0,7.82,0,59.75,1,1
2148,2025-02-16 15:30:09.756000+00:00,FW30-KT1-W,Laundry,Kitchen - utility room ,12225,0.0,8.15,0,58.0,1,1
3192,2025-02-16 11:37:37.533000+00:00,FW29-KT-WMb,Laundry,Kitchen,11877,0.0,7.918,0,60.0,1,1
2731,2025-02-16 06:44:15.211000+00:00,FW56-KT-FK,Faucet,Kichen,13233,0.0,8.822,1,60.25,1,1
2731,2025-02-16 09:24:14.324000+00:00,FW56-KT-FK,Faucet,Kichen,12627,0.0,8.418,1,60.25,1,1
2731,2025-02-16 17:25:11.705000+00:00,FW56-KT-FK,Faucet,Kichen,11557,0.0,7.704,1,55.25,1,1
2101,2025-02-16 07:01:09.567000+00:00,FW46-KT1-FK,Faucet,Kitchen,13062,0.0,8.708,1,56.0,1,1
2101,2025-02-16 08:33:08.999000+00:00,FW46-KT1-FK,Faucet,Kitchen,11322,0.0,7.548,1,60.0,1,1
2101,2025-02-16 09:50:08.526000+00:00,FW46-KT1-FK,Faucet,Kitchen,12375,0.0,8.25,1,60.0,1,1
2101,2025-02-16 14:45:06.682000+00:00,FW46-KT1-FK,Faucet,Kitchen,13463,0.0,8.976,1,60.25,1,1
2101,2025-02-16 16:56:05.887000+00:00,FW46-KT1-FK,Faucet,Kitchen,12684,0.0,8.456,1,59.75,1,1
2101,2025-02-16 18:11:05.430000+00:00,FW46-KT1-FK,Faucet,Kitchen,12061,0.0,8.041,1,60.0,1,1
2101,2025-02-16 18:12:05.430000+00:00,FW46-KT1-FK,Faucet,Kitchen,12133,0.0,8.088,1,60.0,1,1
2101,2025-02-16 19:48:04.836000+00:00,FW46-KT1-FK,Faucet,Kitchen,12786,0.0,8.524,1,60.0,1,1
2101,2025-02-16 20:53:11.673000+00:00,FW46-KT1-FK,Faucet,Kitchen,30392,1.0,20.261,1,144.0,1,1
2101,2025-02-16 21:53:04.047000+00:00,FW46-KT1-FK,Faucet,Kitchen,27623,3.0,18.415,1,135.75,1,1
2907,2025-02-16 08:42:25.848000+00:00,FW02-KT1-FK,Faucet,Kichen,13167,0.0,8.778,1,60.0,1,1
2816,2025-02-16 13:54:54.261000+00:00,FW35-KT1-FK,Faucet,Kitchen sink,11350,0.0,7.566,1,51.0,1,1
2816,2025-02-16 19:29:52.513000+00:00,FW35-KT1-FK,Faucet,Kitchen sink,12081,0.0,8.054,1,60.0,1,1
2109,2025-02-16 13:59:19.843000+00:00,FW63-KT1-W,Laundry,Kitchen - utility room ,14520,0.0,9.68,0,60.0,1,1
2103,2025-02-16 02:23:07.079000+00:00,FW46-BA3-T,WC,Bathroom - ground floor,13042,1.0,8.695,0,116.0,1,1
2657,2025-02-17 23:10:16.136000+00:00,FW04-BA1-Fb,Faucet,Bathroom 1st floor - main,11285,1.0,7.523,1,42.75,1,1
3121,2025-02-17 13:38:05.865000+00:00,FW49-KT-WM,Laundry,Kitchen,11258,0.0,7.506,0,59.0,1,1
2736,2025-02-17 09:11:22.288000+00:00,FW43-KT1-FK,Faucet,Kitchen ,12183,0.0,8.122,1,60.0,1,1
2736,2025-02-17 11:39:21.776000+00:00,FW43-KT1-FK,Faucet,Kitchen ,12228,0.0,8.152,1,60.0,1,1
2101,2025-02-17 06:15:00.963000+00:00,FW46-KT1-FK,Faucet,Kitchen,16069,1.0,10.713,1,76.5,1,1
2101,2025-02-17 16:30:57.166000+00:00,FW46-KT1-FK,Faucet,Kitchen,24589,2.0,16.393,1,137.5,1,1
2101,2025-02-17 17:50:56.687000+00:00,FW46-KT1-FK,Faucet,Kitchen,18667,1.0,12.444,1,93.25,1,1
2101,2025-02-17 17:51:56.687000+00:00,FW46-KT1-FK,Faucet,Kitchen,12198,0.0,8.132,1,59.75,1,1
2101,2025-02-17 19:06:03.465000+00:00,FW46-KT1-FK,Faucet,Kitchen,11217,0.0,7.478,1,60.0,1,1
2101,2025-02-17 19:11:03.417000+00:00,FW46-KT1-FK,Faucet,Kitchen,17858,5.0,11.906,1,100.75,1,1
2101,2025-02-17 19:30:56.128000+00:00,FW46-KT1-FK,Faucet,Kitchen,11948,3.0,7.965,1,66.75,1,1
2101,2025-02-17 20:16:55.858000+00:00,FW46-KT1-FK,Faucet,Kitchen,17781,12.0,11.854,0,84.5,1,1
2101,2025-02-17 21:38:55.254000+00:00,FW46-KT1-FK,Faucet,Kitchen,13116,2.0,8.744,1,60.5,1,1
2829,2025-02-17 08:33:26.882000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,11900,1.0,7.933,0,54.0,1,1
2829,2025-02-17 08:47:26.819000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,13510,0.0,9.006,0,60.0,1,1
2829,2025-02-17 08:50:26.799000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,11317,1.0,7.545,0,52.25,1,1
2829,2025-02-17 08:56:26.779000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,14067,0.0,9.378,0,60.0,1,1
2829,2025-02-17 09:22:26.645000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,13253,0.0,8.835,0,60.25,1,1
2829,2025-02-17 09:26:26.637000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,13143,0.0,8.762,0,60.25,1,1
2829,2025-02-17 09:31:26.618000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,12719,1.0,8.479,0,53.75,1,1
2829,2025-02-17 09:32:26.602000+00:00,FW81-KT1-W,Laundry,Kitchen - utility room ,12900,0.0,8.6,0,54.25,1,1
2726,2025-02-17 08:06:04.141000+00:00,FW53-BA1-T,WC,Bathroom 1st floor,12599,1.0,8.399,0,44.75,1,1
2731,2025-02-17 12:01:05.722000+00:00,FW56-KT-FK,Faucet,Kichen,12641,0.0,8.427,1,59.0,1,1
2731,2025-02-17 15:13:04.648000+00:00,FW56-KT-FK,Faucet,Kichen,12855,0.0,8.57,1,60.0,1,1
2731,2025-02-17 17:54:03.820000+00:00,FW56-KT-FK,Faucet,Kichen,12312,1.0,8.208,1,58.75,1,1
2731,2025-02-17 19:19:03.303000+00:00,FW56-KT-FK,Faucet,Kichen,12126,1.0,8.084,1,57.75,1,1
2731,2025-02-17 21:40:02.523000+00:00,FW56-KT-FK,Faucet,Kichen,12999,0.0,8.666,1,60.25,1,1
2147,2025-02-17 11:34:35.506000+00:00,FW30-KT1-FK,Faucet,Kitchen,15070,1.0,10.047,1,50.5,1,1
2928,2025-02-17 18:26:24.550000+00:00,FW24-KT1-W,Laundry,Kitchen,15092,0.0,10.062,0,60.25,1,1
2928,2025-02-17 20:21:24.020000+00:00,FW24-KT1-W,Laundry,Kitchen,15268,0.0,10.179,0,60.0,1,1
2109,2025-02-17 22:28:08.103000+00:00,FW63-KT1-W,Laundry,Kitchen - utility room ,14514,0.0,9.676,0,60.0,1,1
3090,2025-02-17 09:21:10.688000+00:00,FW62-KT-WM,Laundry,Kitchen,12425,0.0,8.283,0,60.25,1,1
2130,2025-02-17 07:49:58.254000+00:00,FW42-KT1-W,Laundry,Kitchen - utility room ,15827,1.0,10.551,0,54.25,1,1
2130,2025-02-17 07:59:58.192000+00:00,FW42-KT1-W,Laundry,Kitchen - utility room ,11866,1.0,7.911,0,40.5,1,1
2130,2025-02-17 10:28:57.289000+00:00,FW42-KT1-W,Laundry,Kitchen - utility room ,17239,0.0,11.493,0,60.0,1,1
2130,2025-02-17 11:20:56.989000+00:00,FW42-KT1-W,Laundry,Kitchen - utility room ,14990,1.0,9.993,0,51.5,1,1
2130,2025-02-17 11:57:56.754000+00:00,FW42-KT1-W,Laundry,Kitchen - utility room ,17308,1.0,11.539,0,60.0,1,1
2130,2025-02-17 12:03:56.724000+00:00,FW42-KT1-W,Laundry,Kitchen - utility room ,17498,0.0,11.665,0,60.0,1,1
2130,2025-02-17 12:08:56.705000+00:00,FW42-KT1-W,Laundry,Kitchen - utility room ,12491,1.0,8.327,0,41.75,1,1
2130,2025-02-17 13:27:56.219000+00:00,FW42-KT1-W,Laundry,Kitchen - utility room ,12940,1.0,8.627,0,45.0,1,1
2130,2025-02-17 13:37:56.153000+00:00,FW42-KT1-W,Laundry,Kitchen - utility room ,17647,0.0,11.764,0,60.0,1,1
2246,2025-02-17 01:50:11.822000+00:00,FW12-KT1-W,Laundry,Kitchen - utility room ,11262,0.0,7.508,0,37.0,1,1
2246,2025-02-17 02:15:11.719000+00:00,FW12-KT1-W,Laundry,Kitchen - utility room ,14866,1.0,9.911,0,47.25,1,1
2246,2025-02-17 02:24:11.673000+00:00,FW12-KT1-W,Laundry,Kitchen - utility room ,14842,1.0,9.895,0,47.5,1,1
2246,2025-02-17 02:35:11.627000+00:00,FW12-KT1-W,Laundry,Kitchen - utility room ,15809,0.0,10.539,0,51.75,1,1
2246,2025-02-17 02:44:11.577000+00:00,FW12-KT1-W,Laundry,Kitchen - utility room ,15831,0.0,10.554,0,50.0,1,1
3190,2025-02-17 05:51:02.501000+00:00,FW29-KT-FK,Faucet,Kitchen,11346,1.0,7.564,1,41.25,1,1
2806,2025-02-17 18:26:22.255000+00:00,FW19-KT1-D,Dishwasher,Dishwasher ,19444,4.0,12.963,0,334.75,1,1
2806,2025-02-17 20:26:05.086000+00:00,FW19-KT1-D,Dishwasher,Dishwasher ,16326,4.0,10.884,0,286.0,1,1
3192,2025-02-17 12:50:30.579000+00:00,FW29-KT-WMb,Laundry,Kitchen,12038,0.0,8.026,0,60.25,1,1
3192,2025-02-17 13:02:30.515000+00:00,FW29-KT-WMb,Laundry,Kitchen,12160,0.0,8.107,0,60.0,1,1
2738,2025-02-17 10:57:29.479000+00:00,FW09-KT1-W,Laundry,Kitchen - utility room ,11350,0.0,7.567,0,60.25,1,1
2738,2025-02-17 11:09:29.408000+00:00,FW09-KT1-W,Laundry,Kitchen - utility room ,11467,0.0,7.645,0,60.0,1,1
2734,2025-02-17 09:14:15.861000+00:00,FW43-KT1-W,Laundry,Kitchen,11382,0.0,7.588,0,60.0,1,1
2734,2025-02-17 19:21:12.649000+00:00,FW43-KT1-W,Laundry,Kitchen,11406,0.0,7.604,0,60.25,1,1
2123,2025-02-17 03:34:37.946000+00:00,FW23-BA1-T,WC,Bathroom 1st floor ,167869,23.0,111.913,0,665.5,1,1
2121,2025-02-17 03:35:34.776000+00:00,FW23-KT1-W,Laundry,Kitchen ,83732,12.0,55.821,0,327.25,1,1
2186,2025-02-17 03:38:29.962000+00:00,FW23-KT1-FKb,Faucet,Kitchen,32722,28.0,21.815,0,193.75,1,1
2186,2025-02-17 03:38:29.962000+00:00,FW23-KT1-FKb,Faucet,Kitchen,49940,6.0,33.294,1,572.5,1,1
3484,2025-02-17 11:05:03.710000+00:00,FW46-KT-W2,Laundry,Kitchen,11856,0.0,7.904,0,59.75,1,1
3484,2025-02-17 12:02:03.434000+00:00,FW46-KT-W2,Laundry,Kitchen,21070,4.0,14.047,0,102.75,1,1
2927,2025-02-17 11:53:02.172000+00:00,FW31-BA1-Fb,Faucet,Bathroom,264340,244.0,176.227,0,2758.5,1,1
2927,2025-02-17 12:30:00.039000+00:00,FW31-BA1-Fb,Faucet,Bathroom,218370,117.0,145.58,1,2127.5,1,1
2925,2025-02-17 12:20:13.996000+00:00,FW31-KT1-W,Laundry,Kitchen,121755,37.0,81.17,0,639.75,1,1
2103,2025-02-17 17:48:38.333000+00:00,FW46-BA3-T,WC,Bathroom - ground floor,120438,9.0,80.292,0,938.0,1,1
2097,2025-02-17 18:15:00.164000+00:00,FW46-BA1-F,Faucet,Bathroom 1st floor - main,60715,31.0,40.477,1,469.0,1,1
2097,2025-02-17 18:52:00.148000+00:00,FW46-BA1-F,Faucet,Bathroom 1st floor - main,15532,20.0,10.355,0,153.25,1,1
2098,2025-02-17 18:23:53.944000+00:00,FW46-BA1-T,WC,Bathroom 1st floor - main,168620,29.0,112.413,0,842.25,1,1
3121,2025-02-18 15:06:56.827000+00:00,FW49-KT-WM,Laundry,Kitchen,11560,0.0,7.706,0,59.75,1,1
2101,2025-02-18 06:14:52.078000+00:00,FW46-KT1-FK,Faucet,Kitchen,13604,1.0,9.07,1,75.0,1,1
2101,2025-02-18 14:32:49.018000+00:00,FW46-KT1-FK,Faucet,Kitchen,12564,0.0,8.376,1,60.0,1,1
2101,2025-02-18 14:33:49.018000+00:00,FW46-KT1-FK,Faucet,Kitchen,12465,0.0,8.31,1,60.0,1,1
2101,2025-02-18 14:34:48.999000+00:00,FW46-KT1-FK,Faucet,Kitchen,11956,0.0,7.971,1,60.0,1,1
2101,2025-02-18 14:35:48.999000+00:00,FW46-KT1-FK,Faucet,Kitchen,12296,0.0,8.197,1,60.0,1,1
2101,2025-02-18 17:40:47.887000+00:00,FW46-KT1-FK,Faucet,Kitchen,12378,0.0,8.252,1,60.0,1,1
2101,2025-02-18 17:41:47.887000+00:00,FW46-KT1-FK,Faucet,Kitchen,12172,0.0,8.115,1,60.0,1,1
2731,2025-02-18 12:11:57.787000+00:00,FW56-KT-FK,Faucet,Kichen,11429,0.0,7.619,1,53.5,1,1
2731,2025-02-18 14:19:57.094000+00:00,FW56-KT-FK,Faucet,Kichen,12664,0.0,8.443,1,60.0,1,1
2731,2025-02-18 14:39:56.963000+00:00,FW56-KT-FK,Faucet,Kichen,11935,0.0,7.957,1,60.25,1,1
2731,2025-02-18 17:11:56.129000+00:00,FW56-KT-FK,Faucet,Kichen,12808,1.0,8.539,1,60.0,1,1
2731,2025-02-18 17:12:56.129000+00:00,FW56-KT-FK,Faucet,Kichen,12936,0.0,8.624,1,59.75,1,1
2731,2025-02-18 17:36:56.008000+00:00,FW56-KT-FK,Faucet,Kichen,12750,0.0,8.5,1,59.75,1,1
2731,2025-02-18 17:43:56.002000+00:00,FW56-KT-FK,Faucet,Kichen,11863,0.0,7.908,1,59.0,1,1
2758,2025-02-18 09:31:19.858000+00:00,FW59-BA1-S,Shower,Shower,14692,0.0,9.795,1,60.0,1,1
2758,2025-02-18 09:32:19.858000+00:00,FW59-BA1-S,Shower,Shower,14659,0.0,9.773,1,60.0,1,1
2758,2025-02-18 09:33:19.848000+00:00,FW59-BA1-S,Shower,Shower,14668,0.0,9.778,1,60.25,1,1
2758,2025-02-18 09:34:19.848000+00:00,FW59-BA1-S,Shower,Shower,14749,0.0,9.833,1,59.75,1,1
3092,2025-02-18 09:21:01.299000+00:00,FW62-BA-F,Faucet,Bathroom,11731,1.0,7.821,1,38.75,1,1
3092,2025-02-18 09:51:01.118000+00:00,FW62-BA-F,Faucet,Bathroom,12715,0.0,8.477,0,60.0,1,1
2130,2025-02-18 09:20:49.004000+00:00,FW42-KT1-W,Laundry,Kitchen - utility room ,13538,0.0,9.025,0,46.0,1,1
2130,2025-02-18 09:29:48.934000+00:00,FW42-KT1-W,Laundry,Kitchen - utility room ,12137,1.0,8.091,0,41.0,1,1
