utc_time,asset_id,asset_name,asset_type,asset_space,stepIndex_delta,cycleIndex_delta,flowQuantity_delta,stream_temperature,flowTimeIndex_delta,msgcount,z_score,z_anomaly,rolling_mean,rolling_std,rolling_anomaly,anomaly
2025-02-01 11:36:39.111000+00:00,2910,FW18-KT1-W,Laundry,Kitchen,7,0.0,0.005,0,0.25,1,-0.19189312144184342,False,0.002700000000000178,0.0010593498882335189,True,True
2025-02-01 16:04:37.850000+00:00,2910,FW18-KT1-W,Laundry,Kitchen,7,0.0,0.005,0,0.25,1,-0.19189312144184342,False,0.0028000000000001778,0.001398411784502177,True,True
2025-02-01 16:58:37.607000+00:00,2910,FW18-KT1-W,Laundry,Kitchen,10,0.0,0.006,0,0.5,1,-0.19160418151096834,False,0.003300000000000178,0.0016363916833267913,True,True
2025-02-01 21:10:36.412000+00:00,2910,FW18-KT1-W,Laundry,Kitchen,13,0.0,0.008,0,0.75,1,-0.19102630164921816,False,0.0029000000000001776,0.0023781411898866358,True,True
2025-02-01 14:09:10.962000+00:00,2148,FW30-KT1-W,Laundry,Kitchen - utility room ,2886,1.0,1.924,0,14.25,1,0.3625826059074505,False,0.19530000000000017,0.6074076152890052,True,True
2025-02-01 14:10:10.962000+00:00,2148,FW30-KT1-W,Laundry,Kitchen - utility room ,8980,2.0,5.987,0,44.5,1,1.5365455450529333,False,0.7939000000000002,1.921900474356907,True,True
2025-02-01 14:11:10.940000+00:00,2148,FW30-KT1-W,Laundry,Kitchen - utility room ,7576,3.0,5.05,0,38.25,1,1.2658088298229757,False,1.2987000000000002,2.3137839162530036,True,True
2025-02-01 15:00:10.689000+00:00,2148,FW30-KT1-W,Laundry,Kitchen - utility room ,8880,1.0,5.92,0,42.0,1,1.5171865696843023,False,2.7502,1.7408370145166088,True,True
2025-02-01 14:10:05.758000+00:00,2300,FW04-KT1b-FK,Faucet,Kitchen,4361,1.0,2.907,1,22.25,1,0.6466105579576621,False,0.7339000000000001,0.8750757998913734,True,True
2025-02-01 14:11:05.758000+00:00,2300,FW04-KT1b-FK,Faucet,Kitchen,4257,0.0,2.838,1,22.25,1,0.626673702727281,False,0.9890000000000001,1.0785059624828621,True,True
2025-02-01 13:20:23.025000+00:00,2742,FW14-KT1-FK,Faucet,Kitchen ,1115,1.0,0.744,1,19.5,1,0.021633487474846624,False,0.2072000000000002,0.22810855115729067,True,True
2025-02-01 13:49:22.886000+00:00,2742,FW14-KT1-FK,Faucet,Kitchen ,2147,1.0,1.431,1,22.75,1,0.2201352199860321,False,0.2933000000000002,0.4591419654577572,True,True
2025-02-01 17:44:21.634000+00:00,2742,FW14-KT1-FK,Faucet,Kitchen ,3268,1.0,2.179,1,36.25,1,0.43626228828059793,False,0.5631000000000002,0.7633862354302797,True,True
2025-02-01 17:45:21.634000+00:00,2742,FW14-KT1-FK,Faucet,Kitchen ,3465,0.0,2.31,0,40.75,1,0.47411341922523453,False,0.8161000000000002,0.8920696846223362,True,True
2025-02-01 18:47:21.311000+00:00,2742,FW14-KT1-FK,Faucet,Kitchen ,883,1.0,0.588,1,11.0,1,-0.02344114174166712,False,0.1349000000000002,0.17889689768122446,True,True
2025-02-01 18:50:21.296000+00:00,2742,FW14-KT1-FK,Faucet,Kitchen ,1936,1.0,1.29,0,10.5,1,0.17939468973264472,False,0.2833000000000002,0.3933680916845229,True,True
2025-02-01 18:51:21.296000+00:00,2742,FW14-KT1-FK,Faucet,Kitchen ,1804,0.0,1.203,0,10.25,1,0.15425691574651207,False,0.39060000000000017,0.48167351782898166,True,True
2025-02-01 18:58:21.252000+00:00,2742,FW14-KT1-FK,Faucet,Kitchen ,2931,1.0,1.954,0,51.75,1,0.3712508038337031,False,0.5433000000000001,0.6801223827779271,True,True
2025-02-01 08:36:26.956000+00:00,2761,FW59-BA1-FK ,Faucet,Bathroom sink,3401,1.0,2.267,1,28.5,1,0.46168900219760567,False,0.7484000000000003,0.7495698321926415,True,True
2025-02-01 13:25:25.823000+00:00,2761,FW59-BA1-FK ,Faucet,Bathroom sink,4215,1.0,2.81,1,26.75,1,0.6185833846627785,False,0.6433000000000002,0.8537778855052104,True,True
2025-02-01 23:03:23.442000+00:00,2761,FW59-BA1-FK ,Faucet,Bathroom sink,5493,1.0,3.662,1,34.75,1,0.8647602057683536,False,1.1598000000000002,1.2870493213375818,True,True
2025-02-01 08:26:50.961000+00:00,3031,FW67-KT1-W,Laundry,Kitchen,11989,1.0,7.993,0,57.5,1,2.11615904638836,False,1.1740000000000002,2.4729266062703874,True,True
2025-02-01 09:09:50.744000+00:00,3031,FW67-KT1-W,Laundry,Kitchen,9291,2.0,6.194,0,45.25,1,1.5963561107440765,False,1.2205000000000001,1.8664632776099943,True,True
2025-02-01 09:10:50.736000+00:00,3031,FW67-KT1-W,Laundry,Kitchen,12320,0.0,8.213,0,60.0,1,2.179725831180879,False,1.9114,2.89574059611699,True,True
2025-02-01 15:27:48.842000+00:00,3031,FW67-KT1-W,Laundry,Kitchen,7,0.0,0.005,0,0.25,1,-0.19189312144184342,False,0.0018000000000000002,0.0013165611631599627,True,True
2025-02-01 22:19:46.776000+00:00,3031,FW67-KT1-W,Laundry,Kitchen,2391,2.0,1.594,0,11.5,1,0.2672324287186715,False,0.161,0.5035063720218755,True,True
2025-02-01 22:20:46.759000+00:00,3031,FW67-KT1-W,Laundry,Kitchen,11274,0.0,7.516,0,60.25,1,1.9783346993609427,False,0.9121,2.3737416526095054,True,True
2025-02-01 17:17:53.592000+00:00,2811,FW65-KT1-FK,Faucet,Kitchen sink,1944,1.0,1.296,0,5.25,1,0.18112832931789524,False,0.5428,0.48472805663470536,True,True
2025-02-01 15:39:26.530000+00:00,2254,FW05-BA1-T,WC,Bathroom 1st floor - main,1041,1.0,0.694,0,3.25,1,0.007186490931092208,False,0.07709999999999999,0.21696156853734846,True,True
2025-02-01 15:40:26.525000+00:00,2254,FW05-BA1-T,WC,Bathroom 1st floor - main,9811,0.0,6.541,0,32.0,1,1.696618266757732,False,0.728,2.0539098757681042,True,True
2025-02-01 23:38:24.286000+00:00,2254,FW05-BA1-T,WC,Bathroom 1st floor - main,9147,1.0,6.098,0,29.75,1,1.5686178773800679,False,1.3364,2.637180952793675,True,True
2025-02-01 09:39:28.930000+00:00,2151,FW30-BA2-F,Faucet,Bathroom 1st floor ,4335,1.0,2.89,1,38.0,1,0.6416985791327856,False,0.6789,0.8302292119917349,True,True
2025-02-01 14:21:27.433000+00:00,2151,FW30-BA2-F,Faucet,Bathroom 1st floor ,2871,2.0,1.914,1,31.75,1,0.35969320659869963,False,0.4231999999999999,0.55258419167477,True,True
2025-02-01 16:35:26.716000+00:00,2151,FW30-BA2-F,Faucet,Bathroom 1st floor ,1996,1.0,1.331,0,22.25,1,0.1912412268985233,False,0.3863,0.39273515248825114,True,True
2025-02-01 16:35:26.716000+00:00,2151,FW30-BA2-F,Faucet,Bathroom 1st floor ,2140,1.0,1.427,1,22.25,1,0.21897946026253176,False,0.475,0.5130436412019435,True,True
2025-02-01 19:09:25.899000+00:00,2151,FW30-BA2-F,Faucet,Bathroom 1st floor ,767,1.0,0.511,1,9.75,1,-0.045689516419048885,False,0.18380000000000002,0.1343873340591427,True,True
2025-02-01 21:22:25.186000+00:00,2151,FW30-BA2-F,Faucet,Bathroom 1st floor ,806,1.0,0.538,1,8.75,1,-0.0378881382854215,False,0.258,0.15116436969946126,True,True
2025-02-01 23:37:24.464000+00:00,2151,FW30-BA2-F,Faucet,Bathroom 1st floor ,894,2.0,0.596,0,14.0,1,-0.021129622294666413,False,0.32249999999999995,0.1628265948792436,True,True
2025-02-01 23:37:24.464000+00:00,2151,FW30-BA2-F,Faucet,Bathroom 1st floor ,1388,2.0,0.926,1,14.0,1,0.07422055489411267,False,0.3933,0.24535192411439666,True,True
2025-02-01 12:08:45.261000+00:00,3036,FW11-KT-FK,Faucet,Kitchen,1600,2.0,1.066,0,24.0,1,0.11467214521662498,False,0.33020000000000005,0.28470756927059276,True,True
2025-02-01 12:11:45.254000+00:00,3036,FW11-KT-FK,Faucet,Kitchen,1636,1.0,1.091,0,21.25,1,0.12189564348850217,False,0.4119,0.3709499666771085,True,True
2025-02-01 19:47:43.368000+00:00,3036,FW11-KT-FK,Faucet,Kitchen,2265,1.0,1.51,0,15.25,1,0.24296147452516406,False,0.6819,0.3403506198678313,True,True
2025-02-01 23:39:55.814000+00:00,3047,FW58-BA-F,Faucet,Bathroom,3358,11.0,2.238,0,75.0,1,0.45330974420222814,False,0.4728,0.6664310917116417,True,True
2025-02-01 09:02:02.963000+00:00,3190,FW29-KT-FK,Faucet,Kitchen,5121,0.0,3.414,1,59.75,1,0.7931031029113318,False,0.8422000000000001,1.1045440285978125,True,True
2025-02-01 09:27:02.833000+00:00,3190,FW29-KT-FK,Faucet,Kitchen,7928,0.0,5.285,1,60.25,1,1.3337097135786216,False,1.6393999999999997,1.6833271419027998,True,True
2025-02-01 18:09:00.069000+00:00,3190,FW29-KT-FK,Faucet,Kitchen,9613,0.0,6.409,1,53.5,1,1.6584781958822203,False,1.6369999999999998,2.080587737475475,True,True
2025-02-01 00:18:34.277000+00:00,2150,FW30-BA2-T,WC,Bathroom 1st floor ,8861,1.0,5.907,0,44.5,1,1.5134303505829263,False,3.1291,1.6365980603407504,True,True
2025-02-01 08:00:31.605000+00:00,2150,FW30-BA2-T,WC,Bathroom 1st floor ,10770,1.0,7.18,0,54.0,1,1.8812508825869132,False,3.7082,1.947487087391225,True,True
2025-02-01 13:03:44.262000+00:00,2931,FW24-KT1-FKb,Faucet,Kitchen,2718,1.0,1.812,0,15.25,1,0.3302213336494407,False,0.8107,0.5254564259341847,True,True
2025-02-01 13:06:44.228000+00:00,2931,FW24-KT1-FKb,Faucet,Kitchen,3635,0.0,2.423,1,21.25,1,0.5067636314141195,False,0.9337,0.813355334401867,True,True
2025-02-01 08:43:09.053000+00:00,2829,FW81-KT1-W,Laundry,Kitchen - utility room ,11667,1.0,7.778,0,59.25,1,2.054036961250216,False,1.4052,2.2653432312909083,True,True
2025-02-01 08:57:08.998000+00:00,2829,FW81-KT1-W,Laundry,Kitchen - utility room ,10991,1.0,7.327,0,50.25,1,1.9237250524255511,False,2.0876,2.8891036749214156,True,True
2025-02-01 08:58:08.991000+00:00,2829,FW81-KT1-W,Laundry,Kitchen - utility room ,12417,0.0,8.278,0,56.75,1,2.19850692668776,False,2.8319,3.4372873817073306,True,True
2025-02-01 09:48:08.753000+00:00,2829,FW81-KT1-W,Laundry,Kitchen - utility room ,14093,0.0,9.396,0,60.0,1,2.5215417694061086,False,4.6681,2.978882133731826,True,True
2025-02-01 09:19:34.250000+00:00,2143,FW21-BA3-T,WC,Bathroom - ground floor,8303,1.0,5.536,0,44.0,1,1.4062336362282684,False,1.7991,1.5087418194567792,True,True
2025-02-01 10:38:33.850000+00:00,2143,FW21-BA3-T,WC,Bathroom - ground floor,7443,0.0,4.962,0,60.0,1,1.2403821159059678,False,2.4851,1.603352075427528,True,True
2025-02-01 12:33:33.255000+00:00,2143,FW21-BA3-T,WC,Bathroom - ground floor,9835,0.0,6.557,0,59.75,1,1.7012413056517335,False,2.7746000000000004,2.1794101750499144,True,True
2025-02-01 18:18:06.472000+00:00,2250,FW66-KT1-D,Dishwasher,Kitchen,2,0.0,0.002,0,0.0,1,-0.1927599412344687,False,0.0012000000000000001,0.0004216369672311573,True,True
2025-02-01 18:59:06.239000+00:00,2250,FW66-KT1-D,Dishwasher,Kitchen,4,0.0,0.003,0,0.25,1,-0.19247100130359363,False,0.0013000000000000002,0.0006749485238999996,True,True
2025-02-01 19:18:06.126000+00:00,2250,FW66-KT1-D,Dishwasher,Kitchen,5,0.0,0.003,0,0.25,1,-0.19247100130359363,False,0.0015,0.0008498365587474454,True,True
2025-02-01 08:16:11.955000+00:00,2145,FW21-BA1-T,WC,Bathroom 1st floor - ensuite ,1868,1.0,1.246,0,14.5,1,0.16668133277414082,False,0.1261,0.39349359729361144,True,True
2025-02-01 08:17:11.967000+00:00,2145,FW21-BA1-T,WC,Bathroom 1st floor - ensuite ,7267,0.0,4.844,0,60.0,1,1.2062872040627077,False,0.6104,1.538072401127812,True,True
2025-02-01 09:07:11.741000+00:00,2145,FW21-BA1-T,WC,Bathroom 1st floor - ensuite ,6745,1.0,4.497,0,38.5,1,1.106025048049052,False,1.0859,1.9297731271375371,True,True
2025-02-01 22:57:07.931000+00:00,2145,FW21-BA1-T,WC,Bathroom 1st floor - ensuite ,7552,1.0,5.035,0,46.75,1,1.2614747308598495,False,1.7774,1.9064548367177283,True,True
2025-02-01 04:35:10.966000+00:00,2149,FW30-BA1-T,WC,Bathroom - 2nd floor,9153,0.0,6.102,0,27.25,1,1.5697736371035684,False,1.1865999999999999,1.797862508647413,True,True
2025-02-01 07:49:10.005000+00:00,2149,FW30-BA1-T,WC,Bathroom - 2nd floor,10054,1.0,6.703,0,30.75,1,1.7434265355594964,False,1.7701,2.494777364816343,True,True
2025-02-01 12:06:26.883000+00:00,3123,FW60-KT-FK,Faucet,Kitchen,2419,1.0,1.612,0,11.5,1,0.27243334747442305,False,0.48460000000000003,0.5686450171728553,True,True
2025-02-01 21:08:24.470000+00:00,3123,FW60-KT-FK,Faucet,Kitchen,2722,2.0,1.815,0,15.75,1,0.3310881534420659,False,0.6992,0.626052322981933,True,True
2025-02-01 10:06:32.813000+00:00,2142,FW21-KT1-D,Dishwasher,Kitchen,3597,1.0,2.398,0,53.25,1,0.49954013314224227,False,0.8061,0.756514147624167,True,True
2025-02-01 07:43:36.053000+00:00,2269,FW15-BA1-B,Bathtub,Bathroom 1st floor ,5522,0.0,3.681,1,60.0,1,0.8702500644549802,False,1.4943,1.1710324077496623,True,True
2025-02-01 16:05:33.589000+00:00,2269,FW15-BA1-B,Bathtub,Bathroom 1st floor ,8204,0.0,5.47,1,60.0,1,1.3871636007905126,False,2.6307,1.7020256591615848,True,True
2025-02-01 10:27:54.162000+00:00,3189,FW70-BA1-F,Faucet,Bathroom,593,1.0,0.395,1,9.0,1,-0.0792065484005591,False,0.1472,0.12010717436226817,True,True
2025-02-01 11:20:53.926000+00:00,3189,FW70-BA1-F,Faucet,Bathroom,1311,1.0,0.874,0,33.75,1,0.05919567848860807,False,0.21269999999999997,0.2533552841366362,True,True
2025-02-01 11:20:53.926000+00:00,3189,FW70-BA1-F,Faucet,Bathroom,2079,1.0,1.386,1,33.75,1,0.20713292309665313,False,0.3359,0.4471023869813283,True,True
2025-02-01 09:45:00.413000+00:00,2911,FW18-KT1-FK,Faucet,Kitchen,1516,1.0,1.01,0,6.25,1,0.09849150908762004,False,0.1963,0.28987202156959607,True,True
2025-02-01 16:09:58.265000+00:00,2911,FW18-KT1-FK,Faucet,Kitchen,1877,1.0,1.252,0,16.75,1,0.16841497235939135,False,0.38630000000000003,0.45352668670709234,True,True
2025-02-01 06:40:12.944000+00:00,2731,FW56-KT-FK,Faucet,Kichen,7329,1.0,4.886,1,33.25,1,1.2184226811594614,False,0.9611000000000001,1.4409420105534234,True,True
2025-02-01 06:41:12.944000+00:00,2731,FW56-KT-FK,Faucet,Kichen,6603,0.0,4.402,1,30.5,1,1.0785757546159187,False,1.3738,1.7622552343832263,True,True
2025-02-01 08:06:12.486000+00:00,2731,FW56-KT-FK,Faucet,Kichen,10879,1.0,7.253,1,52.5,1,1.9023434975407947,False,2.0717,2.488391763100546,True,True
2025-02-01 10:25:11.694000+00:00,2731,FW56-KT-FK,Faucet,Kichen,11620,1.0,7.747,1,56.25,1,2.0450798233930882,False,1.9439999999999997,2.328098938332871,True,True
2025-02-01 11:36:11.293000+00:00,2731,FW56-KT-FK,Faucet,Kichen,12581,0.0,8.388,1,60.0,1,2.2302903190840198,False,2.5557,3.3118235342817113,True,True
2025-02-01 13:32:10.713000+00:00,2731,FW56-KT-FK,Faucet,Kichen,11572,0.0,7.715,1,60.0,1,2.0358337456050855,False,2.5795,3.056466342036173,True,True
2025-02-01 14:32:10.333000+00:00,2731,FW56-KT-FK,Faucet,Kichen,11316,0.0,7.544,1,58.0,1,1.9864250174254452,False,2.5498000000000003,3.0650629067316393,True,True
2025-02-01 15:01:10.188000+00:00,2731,FW56-KT-FK,Faucet,Kichen,11447,0.0,7.631,1,60.0,1,2.011562791411578,False,3.8564999999999996,2.369547882332548,True,True
2025-02-01 18:16:09.093000+00:00,2731,FW56-KT-FK,Faucet,Kichen,5631,1.0,3.754,1,27.25,1,0.8913426794088616,False,1.7066000000000003,1.337372814305875,True,True
2025-02-01 09:43:14.564000+00:00,2135,FW26-BA1-T,WC,Bathroom 1st floor ,9374,1.0,6.249,0,30.0,1,1.6122478069422062,False,2.2116999999999996,2.2027506062496753,True,True
2025-02-01 09:56:14.493000+00:00,2135,FW26-BA1-T,WC,Bathroom 1st floor ,14578,1.0,9.718,0,47.25,1,2.6145804271478865,False,2.8251999999999997,3.222163827823365,True,True
2025-02-01 11:04:23.412000+00:00,3121,FW49-KT-WM,Laundry,Kitchen,7116,2.0,4.744,0,39.75,1,1.1773932109751988,False,1.4373999999999998,2.1087467684227295,True,True
2025-02-01 11:05:23.412000+00:00,3121,FW49-KT-WM,Laundry,Kitchen,9289,0.0,6.193,0,53.5,1,1.5960671708132013,False,1.5711,2.375136601919509,True,True
2025-02-01 12:18:30.338000+00:00,2908,FW17-KT-FK-H,Faucet,Kitchen,1591,1.0,1.061,1,13.25,1,0.11322744556224952,False,0.10759999999999999,0.3349912768349536,True,True
2025-02-01 00:51:39.321000+00:00,2098,FW46-BA1-T,WC,Bathroom 1st floor - main,4692,1.0,3.128,0,20.0,1,0.7104662826810565,False,0.5319,0.9741570087915705,True,True
2025-02-01 02:46:38.811000+00:00,2098,FW46-BA1-T,WC,Bathroom 1st floor - main,7028,1.0,4.685,0,29.0,1,1.1603457550535685,False,1.0002,1.6095283505148577,True,True
2025-02-01 13:00:36.126000+00:00,2098,FW46-BA1-T,WC,Bathroom 1st floor - main,9339,1.0,6.226,0,45.0,1,1.6056021885320793,False,2.9633,1.6525977563958014,True,True
2025-02-01 19:56:34.311000+00:00,2098,FW46-BA1-T,WC,Bathroom 1st floor - main,10128,1.0,6.752,0,44.25,1,1.7575845921723756,False,3.5909,2.084455561744814,True,True
2025-02-01 18:35:54.503000+00:00,2249,FW66-KT1-FK,Faucet,Kitchen,4242,1.0,2.828,1,40.0,1,0.6237843034185301,False,0.6930000000000001,0.8144755640560435,True,True
2025-02-01 19:51:54.127000+00:00,2249,FW66-KT1-FK,Faucet,Kitchen,4906,0.0,3.271,1,60.0,1,0.7517846927961941,False,0.9269000000000001,1.1411456670089504,True,True
2025-02-01 08:25:09.444000+00:00,2733,FW56-BA1-F,Faucet,Bathroom,5033,1.0,3.355,1,33.75,1,0.7760556469897015,False,1.2002000000000002,1.161218210903233,True,True
2025-02-01 11:30:08.383000+00:00,2733,FW56-BA1-F,Faucet,Bathroom,1628,0.0,1.085,1,14.0,1,0.12016200390325163,False,0.2394,0.37817256496056056,True,True
2025-02-01 13:10:07.858000+00:00,2733,FW56-BA1-F,Faucet,Bathroom,2149,1.0,1.433,1,15.75,1,0.2207130998477823,False,0.3773,0.5257031376060551,True,True
2025-02-01 13:12:07.850000+00:00,2733,FW56-BA1-F,Faucet,Bathroom,6696,0.0,4.464,0,60.0,1,1.0964900303301743,False,1.0597,1.348349200565876,True,True
2025-02-01 16:02:06.876000+00:00,2733,FW56-BA1-F,Faucet,Bathroom,2411,1.0,1.607,1,22.25,1,0.2709886478200476,False,0.4748,0.5764207182643656,True,True
2025-02-01 18:02:06.178000+00:00,2733,FW56-BA1-F,Faucet,Bathroom,3030,1.0,2.02,1,23.25,1,0.390320839271459,False,0.5939,0.733898486773786,True,True
2025-02-01 23:57:04.137000+00:00,2733,FW56-BA1-F,Faucet,Bathroom,3955,1.0,2.637,1,30.75,1,0.5685967766213883,False,0.8574999999999999,0.9413548451271773,True,True
2025-02-01 23:58:04.168000+00:00,2733,FW56-BA1-F,Faucet,Bathroom,5765,0.0,3.843,1,60.25,1,0.9170583332567445,False,1.1945000000000001,1.316773012582897,True,True
2025-02-01 09:17:30.712000+00:00,3088,FW27-BA1-F,Faucet,Bathroom1,4447,1.0,2.965,1,44.5,1,0.6633690739484172,False,0.5772999999999999,1.0570068905483212,True,True
2025-02-01 08:15:36.255000+00:00,2252,FW05-KT1-W,Laundry,Utility room ,7178,2.0,4.785,0,29.5,1,1.1892397481410775,False,0.9372,1.4083836125147042,True,True
2025-02-01 08:16:36.245000+00:00,2252,FW05-KT1-W,Laundry,Utility room ,6434,3.0,4.29,0,28.5,1,1.046214482357909,False,1.2884999999999998,1.7585785453029879,True,True
2025-02-01 08:46:36.141000+00:00,2252,FW05-KT1-W,Laundry,Utility room ,12118,1.0,8.078,0,49.75,1,2.140718940512742,False,2.2542,2.6299630246661443,True,True
2025-02-01 08:20:43.947000+00:00,2816,FW35-KT1-FK,Faucet,Kitchen sink,7255,1.0,4.837,1,37.0,1,1.204264624546582,False,0.48500000000000015,1.5291370115198835,True,True
2025-02-01 08:20:43.947000+00:00,2816,FW35-KT1-FK,Faucet,Kitchen sink,7255,1.0,4.837,1,37.0,1,1.204264624546582,False,0.9685000000000002,2.0388785724837315,True,True
2025-02-01 08:21:43.979000+00:00,2816,FW35-KT1-FK,Faucet,Kitchen sink,12058,0.0,8.039,1,60.25,1,2.1294502832086137,False,1.7723,2.9815768031921146,True,True
2025-02-01 12:15:42.799000+00:00,2816,FW35-KT1-FK,Faucet,Kitchen sink,1283,1.0,0.855,1,6.5,1,0.05370581980198139,False,0.3456000000000002,0.31346529136228446,True,True
2025-02-01 14:20:42.183000+00:00,2816,FW35-KT1-FK,Faucet,Kitchen sink,2472,1.0,1.648,1,15.0,1,0.2828351849859262,False,0.4663000000000002,0.5175888651558183,True,True
2025-02-01 17:14:15.833000+00:00,3192,FW29-KT-WMb,Laundry,Kitchen,5,0.0,0.003,0,0.5,1,-0.19247100130359363,False,0.0016000000000001777,0.0006992058621812683,True,True
2025-02-01 18:05:15.600000+00:00,3192,FW29-KT-WMb,Laundry,Kitchen,7,0.0,0.005,0,0.25,1,-0.19189312144184342,False,0.0019000000000001776,0.0012866839178209278,True,True
2025-02-01 08:21:29.932000+00:00,2118,FW03-KT1-FK,Faucet,Kitchen,904,2.0,0.603,0,6.25,1,-0.019107042778540795,False,0.062100000000000176,0.19005697976003175,True,True
2025-02-01 08:50:29.747000+00:00,2118,FW03-KT1-FK,Faucet,Kitchen,5450,7.0,3.633,0,52.75,1,0.856380947772976,False,0.4251000000000002,1.142863795714743,True,True
2025-02-01 18:14:25.952000+00:00,2118,FW03-KT1-FK,Faucet,Kitchen,10133,8.0,6.756,1,112.25,1,1.758740351895876,False,0.9252000000000002,2.0574447366683764,True,True
2025-02-01 11:09:04.078000+00:00,3155,FW10-KT-WM,Laundry,Kitchen,4655,2.0,3.103,0,24.75,1,0.7032427844091794,False,0.3119000000000003,0.9806927766748226,True,True
2025-02-01 11:10:04.078000+00:00,3155,FW10-KT-WM,Laundry,Kitchen,4411,0.0,2.941,0,24.75,1,0.6564345156074151,False,0.6058000000000003,1.2740216987511803,True,True
2025-02-01 11:36:03.976000+00:00,3155,FW10-KT-WM,Laundry,Kitchen,9187,1.0,6.124,0,49.0,1,1.5761303155828201,False,1.5544000000000002,2.0353779992915233,True,True
2025-02-01 11:42:03.939000+00:00,3155,FW10-KT-WM,Laundry,Kitchen,10054,1.0,6.703,0,52.75,1,1.7434265355594964,False,2.8034000000000003,2.537196580655285,True,True
2025-02-01 08:39:09.022000+00:00,2760,FW59-KT1-FK,Faucet,Kitchen sink,934,2.0,0.623,0,6.0,1,-0.013328244161039029,False,0.06340000000000026,0.19662383714412823,True,True
2025-02-01 11:18:08.179000+00:00,2760,FW59-KT1-FK,Faucet,Kitchen sink,1498,2.0,0.999,1,12.75,1,0.09531316984799408,False,0.21680000000000027,0.3369552558491907,True,True
2025-02-01 11:19:08.174000+00:00,2760,FW59-KT1-FK,Faucet,Kitchen sink,3586,3.0,2.39,1,22.0,1,0.4972286136952416,False,0.4557000000000003,0.7547881306844816,True,True
2025-02-01 11:20:08.174000+00:00,2760,FW59-KT1-FK,Faucet,Kitchen sink,3843,4.0,2.562,1,20.0,1,0.5469262818057566,False,0.7118000000000002,0.9832611046919099,True,True
2025-02-01 11:21:08.169000+00:00,2760,FW59-KT1-FK,Faucet,Kitchen sink,4443,3.0,2.962,1,25.0,1,0.662502254155792,False,1.0079000000000005,1.1729655152646041,True,True
2025-02-01 08:29:48.454000+00:00,2103,FW46-BA3-T,WC,Bathroom - ground floor,2073,1.0,1.382,0,16.75,1,0.20597716337315278,False,0.32140000000000024,0.3905017285492464,True,True
2025-02-01 08:30:48.454000+00:00,2103,FW46-BA3-T,WC,Bathroom - ground floor,7752,0.0,5.168,0,59.75,1,1.2999037416662362,False,0.8220000000000003,1.5751735001438767,True,True
2025-02-01 15:25:46.169000+00:00,2103,FW46-BA3-T,WC,Bathroom - ground floor,7333,1.0,4.888,0,58.75,1,1.2190005610212113,False,3.4017000000000004,0.9420957783344225,True,True
2025-02-01 20:44:44.096000+00:00,2103,FW46-BA3-T,WC,Bathroom - ground floor,13520,1.0,9.013,0,100.5,1,2.4108777758809494,False,3.7667,2.22891119657608,True,True
